TITLE     = "ANALYZED MODEL"
VARIABLES = "X", "Y", "Z", "C"
ZONE T="STEP 0 Incr 0"
F = POINT
52.365600 -7.403800 -6.821720 0.000000
53.811700 -7.571770 -6.821720 0.000000
55.257900 -7.062120 -8.267860 0.000000
55.257900 -6.344440 -9.385990 0.000000
56.704000 -7.195570 -8.267860 0.000000
56.704000 -6.344440 -9.619250 0.000000
55.257900 -7.725900 -6.821720 0.000000
52.365600 -7.887520 -5.375590 0.000000
52.365600 -7.790580 -5.703470 0.000000
51.570300 -7.790580 -5.375590 0.000000
53.811700 -8.055930 -5.375590 0.000000
53.811700 -7.790580 -6.223250 0.000000
52.365600 -8.233810 -3.929450 0.000000
53.811700 -8.384660 -3.929450 0.000000
55.257900 -8.200640 -5.375590 0.000000
55.257900 -7.790580 -6.652210 0.000000
56.704000 -8.317420 -5.375590 0.000000
55.257900 -8.504260 -3.929450 0.000000
56.704000 -8.593570 -3.929450 0.000000
58.150200 -7.970660 -6.821720 0.000000
58.150200 -7.790580 -7.268840 0.000000
59.596300 -8.053670 -6.821720 0.000000
59.596300 -7.790580 -7.476800 0.000000
61.042400 -8.119580 -6.821720 0.000000
61.042400 -7.790580 -7.643770 0.000000
62.488600 -8.170590 -6.821720 0.000000
62.488600 -7.790580 -7.774650 0.000000
58.150200 -7.317710 -8.267860 0.000000
59.596300 -7.415050 -8.267860 0.000000
61.042400 -7.494330 -8.267860 0.000000
62.488600 -7.556830 -8.267860 0.000000
58.150200 -8.406500 -5.375590 0.000000
59.596300 -8.474440 -5.375590 0.000000
58.150200 -8.660350 -3.929450 0.000000
59.596300 -8.712590 -3.929450 0.000000
61.042400 -8.527330 -5.375590 0.000000
62.488600 -8.567820 -5.375590 0.000000
61.042400 -8.754180 -3.929450 0.000000
62.488600 -8.786940 -3.929450 0.000000
52.365600 -8.455030 -2.483310 0.000000
53.811700 -8.576670 -2.483310 0.000000
52.365600 -8.581110 -1.037170 0.000000
53.811700 -8.681050 -1.037170 0.000000
55.257900 -8.670720 -2.483310 0.000000
56.704000 -8.741520 -2.483310 0.000000
55.257900 -8.756740 -1.037170 0.000000
56.704000 -8.814180 -1.037170 0.000000
52.365600 -8.650400 0.408971 0.000000
53.811700 -8.733620 0.408971 0.000000
52.365600 -8.680360 1.855110 0.000000
53.811700 -8.755040 1.855110 0.000000
55.257900 -8.797780 0.408971 0.000000
56.704000 -8.848340 0.408971 0.000000
55.257900 -8.814590 1.855110 0.000000
56.704000 -8.863280 1.855110 0.000000
58.150200 -8.795490 -2.483310 0.000000
59.596300 -8.838590 -2.483310 0.000000
58.150200 -8.859810 -1.037170 0.000000
59.596300 -8.897840 -1.037170 0.000000
61.042400 -8.873870 -2.483310 0.000000
62.488600 -8.902660 -2.483310 0.000000
61.042400 -8.929790 -1.037170 0.000000
62.488600 -8.956630 -1.037170 0.000000
58.150200 -8.890210 0.408971 0.000000
59.596300 -8.925930 0.408971 0.000000
58.150200 -8.904690 1.855110 0.000000
59.596300 -8.940280 1.855110 0.000000
61.042400 -8.956100 0.408971 0.000000
62.488600 -8.981800 0.408971 0.000000
61.042400 -8.970140 1.855110 0.000000
62.488600 -8.995650 1.855110 0.000000
63.934700 -8.206970 -6.821720 0.000000
63.934700 -7.790580 -7.868740 0.000000
65.380900 -8.229100 -6.821720 0.000000
65.380900 -7.790580 -7.924940 0.000000
66.827000 -8.238520 -6.821720 0.000000
66.827000 -7.790580 -7.946940 0.000000
68.273100 -8.237280 -6.821720 0.000000
68.273100 -7.790580 -7.941090 0.000000
63.934700 -7.601910 -8.267860 0.000000
65.380900 -7.628920 -8.267860 0.000000
66.827000 -7.639690 -8.267860 0.000000
68.273100 -7.637410 -8.267860 0.000000
63.934700 -8.597440 -5.375590 0.000000
65.380900 -8.617700 -5.375590 0.000000
63.934700 -8.812730 -3.929450 0.000000
65.380900 -8.833590 -3.929450 0.000000
66.827000 -8.630140 -5.375590 0.000000
68.273100 -8.636210 -5.375590 0.000000
66.827000 -8.850950 -3.929450 0.000000
68.273100 -8.865800 -3.929450 0.000000
69.719300 -8.227790 -6.821720 0.000000
69.719300 -7.790580 -7.913400 0.000000
71.165400 -8.213450 -6.821720 0.000000
71.165400 -7.790580 -7.871980 0.000000
72.611500 -8.197110 -6.821720 0.000000
72.611500 -7.790580 -7.824370 0.000000
74.057700 -8.179310 -6.821720 0.000000
74.057700 -7.790580 -7.772330 0.000000
69.719300 -7.624950 -8.267860 0.000000
71.165400 -7.605920 -8.267860 0.000000
72.611500 -7.583530 -8.267860 0.000000
74.057700 -7.558480 -8.267860 0.000000
69.719300 -8.637510 -5.375590 0.000000
71.165400 -8.635470 -5.375590 0.000000
69.719300 -8.878780 -3.929450 0.000000
71.165400 -8.889790 -3.929450 0.000000
72.611500 -8.631300 -5.375590 0.000000
74.057700 -8.625370 -5.375590 0.000000
72.611500 -8.898640 -3.929450 0.000000
74.057700 -8.905110 -3.929450 0.000000
63.934700 -8.927070 -2.483310 0.000000
65.380900 -8.949670 -2.483310 0.000000
63.934700 -8.980830 -1.037170 0.000000
65.380900 -9.005460 -1.037170 0.000000
66.827000 -8.972020 -2.483310 0.000000
68.273100 -8.994540 -2.483310 0.000000
66.827000 -9.032220 -1.037170 0.000000
68.273100 -9.060870 -1.037170 0.000000
63.934700 -9.006070 0.408971 0.000000
65.380900 -9.032530 0.408971 0.000000
63.934700 -9.020430 1.855110 0.000000
65.380900 -9.048440 1.855110 0.000000
66.827000 -9.062850 0.408971 0.000000
68.273100 -9.096100 0.408971 0.000000
66.827000 -9.081300 1.855110 0.000000
68.273100 -9.117210 1.855110 0.000000
69.719300 -9.016900 -2.483310 0.000000
71.165400 -9.038130 -2.483310 0.000000
69.719300 -9.090180 -1.037170 0.000000
71.165400 -9.118360 -1.037170 0.000000
72.611500 -9.057130 -2.483310 0.000000
74.057700 -9.073000 -2.483310 0.000000
72.611500 -9.143680 -1.037170 0.000000
74.057700 -9.164880 -1.037170 0.000000
69.719300 -9.129980 0.408971 0.000000
71.165400 -9.161820 0.408971 0.000000
69.719300 -9.152810 1.855110 0.000000
71.165400 -9.184860 1.855110 0.000000
72.611500 -9.189450 0.408971 0.000000
74.057700 -9.211540 0.408971 0.000000
72.611500 -9.210920 1.855110 0.000000
74.057700 -9.229830 1.855110 0.000000
75.503800 -5.546120 -11.160100 0.000000
75.503800 -4.898300 -11.743100 0.000000
76.950000 -5.504200 -11.160100 0.000000
76.950000 -4.898300 -11.705200 0.000000
75.503800 -6.717960 -9.714000 0.000000
75.503800 -6.344440 -10.231000 0.000000
76.950000 -6.680410 -9.714000 0.000000
76.950000 -6.344440 -10.179700 0.000000
78.396100 -5.453230 -11.160100 0.000000
78.396100 -4.898300 -11.657800 0.000000
79.842200 -5.396590 -11.160100 0.000000
79.842200 -4.898300 -11.604300 0.000000
78.396100 -6.638380 -9.714000 0.000000
78.396100 -6.344440 -10.120900 0.000000
79.842200 -6.594370 -9.714000 0.000000
79.842200 -6.344440 -10.059000 0.000000
81.288400 -5.340520 -11.160100 0.000000
81.288400 -4.898300 -11.549700 0.000000
82.734500 -5.286070 -11.160100 0.000000
82.734500 -4.898300 -11.497500 0.000000
81.288400 -6.551780 -9.714000 0.000000
81.288400 -6.344440 -9.999050 0.000000
82.734500 -6.512190 -9.714000 0.000000
82.734500 -6.344440 -9.943450 0.000000
84.180700 -5.230650 -11.160100 0.000000
84.180700 -4.898300 -11.447500 0.000000
85.626800 -5.178080 -11.160100 0.000000
85.626800 -4.898300 -11.400800 0.000000
84.180700 -6.475420 -9.714000 0.000000
84.180700 -6.344440 -9.892100 0.000000
85.626800 -6.442010 -9.714000 0.000000
85.626800 -6.344440 -9.845850 0.000000
75.503800 -3.466280 -12.606300 0.000000
75.503800 -3.452160 -12.612900 0.000000
75.816200 -3.452160 -12.606300 0.000000
75.503800 -2.006020 -13.038900 0.000000
76.950000 -3.392800 -12.606300 0.000000
76.950000 -2.006020 -13.008500 0.000000
78.396100 -3.291430 -12.606300 0.000000
78.396100 -2.006020 -12.968000 0.000000
79.842200 -3.159600 -12.606300 0.000000
79.842200 -2.006020 -12.916400 0.000000
75.503800 -0.559886 -13.058300 0.000000
76.950000 -0.559886 -13.018600 0.000000
75.503800 0.886253 -12.676600 0.000000
76.950000 0.886253 -12.618000 0.000000
78.396100 -0.559886 -12.969200 0.000000
79.842200 -0.559886 -12.910100 0.000000
77.182400 0.886253 -12.606300 0.000000
78.396100 0.744576 -12.606300 0.000000
79.842200 0.557244 -12.606300 0.000000
76.950000 -3.452160 -12.579800 0.000000
78.396100 -3.452160 -12.536100 0.000000
79.842200 -3.452160 -12.482700 0.000000
78.396100 0.886253 -12.548600 0.000000
79.842200 0.886253 -12.472700 0.000000
81.288400 -2.998030 -12.606300 0.000000
81.288400 -2.006020 -12.857500 0.000000
82.734500 -2.816890 -12.606300 0.000000
82.734500 -2.006020 -12.795900 0.000000
84.180700 -2.608090 -12.606300 0.000000
84.180700 -2.006020 -12.729900 0.000000
85.626800 -2.333340 -12.606300 0.000000
85.626800 -2.006020 -12.660700 0.000000
81.288400 -0.559886 -12.844500 0.000000
82.734500 -0.559886 -12.774200 0.000000
81.288400 0.349655 -12.606300 0.000000
82.734500 0.111080 -12.606300 0.000000
84.180700 -0.559886 -12.694700 0.000000
85.622900 -0.559886 -12.606300 0.000000
85.626800 -0.560846 -12.606300 0.000000
84.180700 -0.182436 -12.606300 0.000000
81.288400 -3.452160 -12.423600 0.000000
82.734500 -3.452160 -12.366000 0.000000
84.180700 -3.452160 -12.313000 0.000000
85.626800 -3.452160 -12.263300 0.000000
81.288400 0.886253 -12.390700 0.000000
82.734500 0.886253 -12.300900 0.000000
85.626800 -0.559886 -12.606000 0.000000
84.180700 0.886253 -12.202000 0.000000
85.626800 0.886253 -12.107900 0.000000
87.072900 -5.129020 -11.160100 0.000000
87.072900 -4.898300 -11.356700 0.000000
88.519100 -5.077140 -11.160100 0.000000
88.519100 -4.898300 -11.310600 0.000000
87.072900 -6.412250 -9.714000 0.000000
87.072900 -6.344440 -9.805010 0.000000
88.519100 -6.384330 -9.714000 0.000000
88.519100 -6.344440 -9.767090 0.000000
89.965200 -5.017530 -11.160100 0.000000
89.965200 -4.898300 -11.259000 0.000000
91.411400 -4.946880 -11.160100 0.000000
91.411400 -4.898300 -11.199700 0.000000
89.965200 -6.355090 -9.714000 0.000000
89.965200 -6.344440 -9.728030 0.000000
90.468400 -6.344440 -9.714000 0.000000
91.411400 -6.323150 -9.714000 0.000000
92.266000 -4.898300 -11.160100 0.000000
92.857500 -6.289150 -9.714000 0.000000
92.857500 -4.898300 -11.134100 0.000000
94.303600 -6.251980 -9.714000 0.000000
94.303600 -4.898300 -11.065600 0.000000
95.749800 -6.211570 -9.714000 0.000000
95.749800 -4.898300 -10.990500 0.000000
97.195900 -6.164730 -9.714000 0.000000
97.195900 -4.898300 -10.907000 0.000000
86.712700 -2.006020 -12.606300 0.000000
87.072900 -3.452160 -12.220600 0.000000
88.519100 -3.452160 -12.166000 0.000000
87.072900 -2.006020 -12.589600 0.000000
88.519100 -2.006020 -12.512100 0.000000
89.965200 -3.452160 -12.099600 0.000000
91.411400 -3.452160 -12.021400 0.000000
89.965200 -2.006020 -12.421900 0.000000
91.411400 -2.006020 -12.323100 0.000000
87.072900 -0.559886 -12.512500 0.000000
88.519100 -0.559886 -12.416000 0.000000
87.072900 0.886253 -11.994200 0.000000
88.519100 0.886253 -11.875300 0.000000
89.965200 -0.559886 -12.312700 0.000000
91.411400 -0.559886 -12.196500 0.000000
89.965200 0.886253 -11.745200 0.000000
91.411400 0.886253 -11.596900 0.000000
92.857500 -4.863130 -11.160100 0.000000
92.857500 -3.452160 -11.939300 0.000000
94.303600 -4.764750 -11.160100 0.000000
94.303600 -3.452160 -11.857900 0.000000
92.857500 -2.006020 -12.226200 0.000000
94.303600 -2.006020 -12.133800 0.000000
95.749800 -4.649870 -11.160100 0.000000
95.749800 -3.452160 -11.769900 0.000000
97.195900 -4.510400 -11.160100 0.000000
97.195900 -3.452160 -11.668500 0.000000
95.749800 -2.006020 -12.031600 0.000000
97.195900 -2.006020 -11.908400 0.000000
92.857500 -0.559886 -12.072700 0.000000
94.303600 -0.559886 -11.948400 0.000000
92.857500 0.886253 -11.434400 0.000000
94.303600 0.886253 -11.262500 0.000000
95.749800 -0.559886 -11.812000 0.000000
97.195900 -0.559886 -11.650900 0.000000
95.102600 0.886253 -11.160100 0.000000
95.749800 0.761043 -11.160100 0.000000
97.195900 0.454950 -11.160100 0.000000
95.749800 0.886253 -11.079800 0.000000
97.195900 0.886253 -10.885500 0.000000
75.503800 -8.159310 -6.821720 0.000000
75.503800 -7.790580 -7.714510 0.000000
76.950000 -8.137050 -6.821720 0.000000
76.950000 -7.790580 -7.651270 0.000000
78.396100 -8.113530 -6.821720 0.000000
78.396100 -7.790580 -7.585550 0.000000
79.842200 -8.090100 -6.821720 0.000000
79.842200 -7.790580 -7.521350 0.000000
75.503800 -7.530040 -8.267860 0.000000
76.950000 -7.498250 -8.267860 0.000000
78.396100 -7.464250 -8.267860 0.000000
79.842200 -7.429890 -8.267860 0.000000
75.503800 -8.617440 -5.375590 0.000000
76.950000 -8.607440 -5.375590 0.000000
75.503800 -8.909130 -3.929450 0.000000
76.950000 -8.910640 -3.929450 0.000000
78.396100 -8.595830 -5.375590 0.000000
79.842200 -8.583290 -5.375590 0.000000
78.396100 -8.909520 -3.929450 0.000000
79.842200 -8.905890 -3.929450 0.000000
81.288400 -8.067650 -6.821720 0.000000
81.288400 -7.790580 -7.461580 0.000000
82.734500 -8.046460 -6.821720 0.000000
82.734500 -7.790580 -7.407190 0.000000
84.180700 -8.026450 -6.821720 0.000000
84.180700 -7.790580 -7.357910 0.000000
85.626800 -8.007670 -6.821720 0.000000
85.626800 -7.790580 -7.313260 0.000000
81.288400 -7.397100 -8.267860 0.000000
82.734500 -7.367050 -8.267860 0.000000
84.180700 -7.339930 -8.267860 0.000000
85.626800 -7.315630 -8.267860 0.000000
81.288400 -8.570060 -5.375590 0.000000
82.734500 -8.556130 -5.375590 0.000000
81.288400 -8.899840 -3.929450 0.000000
82.734500 -8.891430 -3.929450 0.000000
84.180700 -8.541430 -5.375590 0.000000
85.626800 -8.526250 -5.375590 0.000000
84.180700 -8.880820 -3.929450 0.000000
85.626800 -8.868520 -3.929450 0.000000
75.503800 -9.085280 -2.483310 0.000000
76.950000 -9.093760 -2.483310 0.000000
75.503800 -9.181090 -1.037170 0.000000
76.950000 -9.191910 -1.037170 0.000000
78.396100 -9.098140 -2.483310 0.000000
79.842200 -9.098520 -2.483310 0.000000
78.396100 -9.197290 -1.037170 0.000000
79.842200 -9.197550 -1.037170 0.000000
75.503800 -9.227310 0.408971 0.000000
76.950000 -9.236620 0.408971 0.000000
75.503800 -9.241780 1.855110 0.000000
75.503800 -9.236720 1.442960 0.000000
74.631100 -9.236720 1.855110 0.000000
76.950000 -9.246640 1.855110 0.000000
76.950000 -9.236720 0.430403 0.000000
78.396100 -9.239760 0.408971 0.000000
78.396100 -9.236720 0.177810 0.000000
76.973200 -9.236720 0.408971 0.000000
79.775300 -9.236720 0.408971 0.000000
79.842200 -9.236390 0.408971 0.000000
78.396100 -9.243840 1.855110 0.000000
79.676700 -9.236720 1.855110 0.000000
79.842200 -9.233510 1.855110 0.000000
81.288400 -9.095220 -2.483310 0.000000
82.734500 -9.088470 -2.483310 0.000000
81.288400 -9.193190 -1.037170 0.000000
82.734500 -9.184530 -1.037170 0.000000
84.180700 -9.078650 -2.483310 0.000000
85.626800 -9.066470 -2.483310 0.000000
84.180700 -9.172080 -1.037170 0.000000
85.626800 -9.156920 -1.037170 0.000000
81.288400 -9.227530 0.408971 0.000000
82.734500 -9.213480 0.408971 0.000000
81.288400 -9.216940 1.855110 0.000000
82.734500 -9.194490 1.855110 0.000000
84.180700 -9.195100 0.408971 0.000000
85.626800 -9.173960 0.408971 0.000000
84.180700 -9.167660 1.855110 0.000000
85.626800 -9.138410 1.855110 0.000000
87.072900 -7.990490 -6.821720 0.000000
87.072900 -7.790580 -7.273410 0.000000
88.519100 -7.975200 -6.821720 0.000000
88.519100 -7.790580 -7.238310 0.000000
89.965200 -7.961550 -6.821720 0.000000
89.965200 -7.790580 -7.206510 0.000000
91.411400 -7.949150 -6.821720 0.000000
91.411400 -7.790580 -7.176600 0.000000
87.072900 -7.294240 -8.267860 0.000000
88.519100 -7.275270 -8.267860 0.000000
89.965200 -7.257090 -8.267860 0.000000
91.411400 -7.238460 -8.267860 0.000000
91.411400 -6.344440 -9.684430 0.000000
87.072900 -8.511370 -5.375590 0.000000
88.519100 -8.497810 -5.375590 0.000000
87.072900 -8.855530 -3.929450 0.000000
88.519100 -8.843290 -3.929450 0.000000
89.965200 -8.486280 -5.375590 0.000000
91.411400 -8.477130 -5.375590 0.000000
89.965200 -8.833130 -3.929450 0.000000
91.411400 -8.825690 -3.929450 0.000000
92.857500 -7.938360 -6.821720 0.000000
92.857500 -7.790580 -7.149860 0.000000
94.303600 -7.929840 -6.821720 0.000000
94.303600 -7.790580 -7.128090 0.000000
95.749800 -7.923680 -6.821720 0.000000
95.749800 -7.790580 -7.111250 0.000000
97.195900 -7.919650 -6.821720 0.000000
97.195900 -7.790580 -7.098020 0.000000
92.857500 -7.219800 -8.267860 0.000000
92.857500 -6.344440 -9.637730 0.000000
94.303600 -7.201790 -8.267860 0.000000
94.303600 -6.344440 -9.589100 0.000000
95.749800 -7.185130 -8.267860 0.000000
95.749800 -6.344440 -9.538620 0.000000
97.195900 -7.167830 -8.267860 0.000000
97.195900 -6.344440 -9.482980 0.000000
92.857500 -8.470440 -5.375590 0.000000
94.303600 -8.466070 -5.375590 0.000000
92.857500 -8.820940 -3.929450 0.000000
94.303600 -8.818070 -3.929450 0.000000
95.749800 -8.463440 -5.375590 0.000000
97.195900 -8.461620 -5.375590 0.000000
95.749800 -8.816040 -3.929450 0.000000
97.195900 -8.814060 -3.929450 0.000000
87.072900 -9.053120 -2.483310 0.000000
88.519100 -9.040290 -2.483310 0.000000
87.072900 -9.140550 -1.037170 0.000000
88.519100 -9.124770 -1.037170 0.000000
89.965200 -9.029510 -2.483310 0.000000
91.411400 -9.021520 -2.483310 0.000000
89.965200 -9.111130 -1.037170 0.000000
91.411400 -9.100310 -1.037170 0.000000
87.072900 -9.151960 0.408971 0.000000
88.519100 -9.130870 0.408971 0.000000
87.072900 -9.108780 1.855110 0.000000
88.519100 -9.080450 1.855110 0.000000
89.965200 -9.112070 0.408971 0.000000
91.411400 -9.096010 0.408971 0.000000
89.965200 -9.054390 1.855110 0.000000
91.411400 -9.030660 1.855110 0.000000
92.857500 -9.016220 -2.483310 0.000000
94.303600 -9.012530 -2.483310 0.000000
92.857500 -9.092110 -1.037170 0.000000
94.303600 -9.085440 -1.037170 0.000000
95.749800 -9.009100 -2.483310 0.000000
97.195900 -9.004960 -2.483310 0.000000
95.749800 -9.078860 -1.037170 0.000000
97.195900 -9.070840 -1.037170 0.000000
92.857500 -9.082370 0.408971 0.000000
94.303600 -9.070050 0.408971 0.000000
92.857500 -9.008770 1.855110 0.000000
94.303600 -8.987410 1.855110 0.000000
95.749800 -9.057440 0.408971 0.000000
97.195900 -9.042130 0.408971 0.000000
95.749800 -8.964100 1.855110 0.000000
97.195900 -8.934670 1.855110 0.000000
98.642100 -6.110750 -9.714000 0.000000
98.642100 -4.898300 -10.816400 0.000000
100.088000 -6.057930 -9.714000 0.000000
100.088000 -4.898300 -10.726600 0.000000
101.534000 -6.011680 -9.714000 0.000000
101.534000 -4.898300 -10.647600 0.000000
102.980000 -5.964260 -9.714000 0.000000
102.980000 -4.898300 -10.573100 0.000000
104.427000 -5.904600 -9.714000 0.000000
104.427000 -4.898300 -10.492100 0.000000
105.873000 -5.816840 -9.714000 0.000000
105.873000 -4.898300 -10.391900 0.000000
107.319000 -5.684900 -9.714000 0.000000
107.319000 -4.898300 -10.266400 0.000000
108.765000 -5.509310 -9.714000 0.000000
108.765000 -4.898300 -10.122600 0.000000
98.642100 -4.338930 -11.160100 0.000000
98.642100 -3.452160 -11.549400 0.000000
100.088000 -4.134270 -11.160100 0.000000
100.088000 -3.452160 -11.424200 0.000000
98.642100 -2.006020 -11.761300 0.000000
100.088000 -2.006020 -11.603500 0.000000
101.534000 -3.899430 -11.160100 0.000000
101.534000 -3.452160 -11.308700 0.000000
102.980000 -3.583470 -11.160100 0.000000
102.980000 -3.452160 -11.195400 0.000000
101.534000 -2.006020 -11.450500 0.000000
102.980000 -2.006020 -11.300600 0.000000
98.642100 -0.559886 -11.469700 0.000000
100.088000 -0.559886 -11.281100 0.000000
98.642100 0.109695 -11.160100 0.000000
100.088000 -0.283439 -11.160100 0.000000
98.642100 0.886253 -10.680900 0.000000
100.088000 0.886253 -10.472000 0.000000
101.016000 -0.559886 -11.160100 0.000000
101.534000 -0.715834 -11.160100 0.000000
102.980000 -1.218950 -11.160100 0.000000
101.534000 -0.559886 -11.093900 0.000000
102.980000 -0.559886 -10.914600 0.000000
101.534000 0.886253 -10.266200 0.000000
102.980000 0.886253 -10.055900 0.000000
103.400000 -3.452160 -11.160100 0.000000
104.300000 -2.006020 -11.160100 0.000000
104.427000 -3.452160 -11.072300 0.000000
105.873000 -3.452160 -10.930900 0.000000
104.427000 -2.006020 -11.146300 0.000000
105.873000 -2.006020 -10.974400 0.000000
107.319000 -3.452160 -10.773200 0.000000
108.765000 -3.452160 -10.607500 0.000000
107.319000 -2.006020 -10.787400 0.000000
